artist_name,music_name,music_id,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key
JonnyLang,Lie To Me,6DCALWbYX0BCOAGy0hMmRs,1997,51,0.579,0.621,251307,0.693,0.000295,0.0634,0.8959999999999999,-8.755,0.0407,112.439,8
Joe,No One Else Comes Close,3hYctzBStAGPRvahcZmJJF,1997-09-23,58,0.534,0.608,231067,0.531,7.17e-06,0.183,0.328,-9.549,0.028,110.092,0
DepecheMode,It's No Good - 2007 Remaster,04ARYAWkGZZhDbHqgvnYGf,1997-04-14,52,0.00866,0.601,358520,0.7559999999999999,0.0413,0.0821,0.185,-6.48,0.0348,99.096,10
SavageGarden,To the Moon & Back,6FRtjadDsEhZIQIlh1loEM,1997-03-04,62,0.0205,0.584,341067,0.76,7.25e-06,0.1,0.325,-7.369,0.0359,104.101,0
TheVerve,The Drugs Don't Work,15kLz0zNFdtsaJdXKSGmTU,1997-09-29,64,0.184,0.442,304880,0.52,0.0,0.154,0.177,-8.648,0.0261,77.437,0
KennyG ToniBraxton,How Could an Angel Break My Heart (with Toni Braxton),4ViVDWlmKfGff25okNzGcC,1997-11-08,60,0.273,0.297,261867,0.23,0.0,0.09,0.15,-16.015,0.0358,79.27199999999998,5
Radiohead,Climbing Up the Walls,0R332cdlS9LyE0Ge2PSlVC,1997-05-28,55,0.0971,0.172,285200,0.655,0.128,0.195,0.221,-7.476,0.042,78.653,11
Creed,Torn,3DzACnzaSuuMseZqqTFfNy,1997-01-01,50,0.00037,0.417,383933,0.7390000000000001,0.00919,0.0692,0.126,-7.02,0.029,146.289,0
BuenaVistaSocialClub,De Camino a La Vereda,3uHMnz8ocip1y36t4IFWfI,1997-06-23,61,0.857,0.6579999999999999,303227,0.451,0.000262,0.179,0.961,-11.453,0.0386,85.001,3
WillSmith,Just The Two Of Us,01F8B0dhzGdWvmcSO6vUdi,1997-10-03,51,0.141,0.805,315507,0.638,0.0,0.322,0.644,-5.864,0.0803,94.52,1
MidnightOil,Beds Are Burning - Remastered,6Nabz5Gsy80XL0MJoOmgF8,1997,63,0.00539,0.754,258173,0.496,0.000152,0.0871,0.341,-8.7,0.0351,119.186,0
MarvinGaye,Got To Give It Up - Pt. 1,6rrUcrhWlW3CqGYT0zxYlz,1997-01-01,50,0.0988,0.856,247800,0.8740000000000001,0.000472,0.339,0.906,-8.037,0.0401,122.416,11
Live,Lakini's Juice,3vcybGRC3eU6btnEWuFWII,1997-01-01,52,4.07e-05,0.375,299267,0.68,0.0908,0.0851,0.3670000000000001,-7.015,0.0441,91.424,1
JoanSebastian,Lobo Domesticado,3gI42RP7kPjcOdGKAevDO8,1997-08-27,55,0.405,0.718,164441,0.514,6.87e-06,0.29100000000000004,0.8240000000000001,-9.639,0.0265,115.769,2
JimReeves,He'll Have to Go,7DH5dXVuQaqcKf9oTy9oUN,1997-02-14,55,0.909,0.5539999999999999,138640,0.18600000000000005,0.00144,0.11,0.2,-15.845999999999998,0.0379,81.181,1
Ladron,Mi Castigo,0RDM6fgwneMQJ0Ci2GAZKs,1997-01-01,50,0.5329999999999999,0.767,209067,0.456,3.04e-05,0.142,0.645,-8.568999999999999,0.0282,95.277,9
PatCarroll,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",7yyTZAgwQUy1a5kDjQJJNN,1997-01-01,50,0.7709999999999999,0.388,291693,0.171,0.0,0.369,0.362,-17.924,0.106,79.78,0
WyclefJean,Gone Till November,0jOXmNowR2j1hVpZMqnz9P,1997-06-24,50,0.0888,0.677,207467,0.503,1.4800000000000002e-05,0.182,0.417,-9.027,0.0867,85.926,4
LucianoPavarotti LondonSymphonyOrchestra RichardBonynge,"Rigoletto / Act 3: ""La donna è mobile""",25ZYvZ2qFw7XCu8nzUxxmU,1997-01-01,57,0.959,0.369,142173,0.21,4.53e-05,0.0905,0.391,-13.552,0.0437,131.714,6
Boyzone,Picture Of You,2AlVWg58iy4Cx6KqD0XYu2,1997-01-01,65,0.109,0.768,206040,0.919,1.14e-06,0.366,0.862,-6.066,0.0416,116.649,0
CedarmontKids,Jesus Loves Me,4RQHs94Y99QaGuYDzzSoSO,1997-07-06,50,0.882,0.581,132427,0.122,5.84e-06,0.266,0.446,-14.481,0.0302,107.626,5
Incubus,Summer Romance (Anti-Gravity Love Song),4O1aEPLNamT9ZuClNZi2KM,1997-09-09,51,0.00915,0.667,265733,0.721,0.0137,0.105,0.5670000000000001,-7.17,0.0329,110.094,7
Radiohead,Electioneering,6PBHfI3G8MlQ8qdItoVoxL,1997-05-28,53,0.00267,0.185,230627,0.889,0.0981,0.29100000000000004,0.331,-5.4910000000000005,0.0743,77.555,9
Incubus,A Certain Shade of Green,2e3BZM6rOrUpF0SvvhV8WR,1997-09-09,50,0.000227,0.429,191360,0.978,6.81e-06,0.0583,0.43,-4.88,0.126,121.651,11
Radiohead,The Tourist,75YUnz58ajMo2VIIuUFvOV,1997-05-28,53,0.224,0.241,326533,0.295,0.0328,0.11,0.0398,-8.571,0.0319,114.759,4
ManuChao,Bongo Bong,00SmB7n85SKROGjybsyq5i,1998-10-06,66,0.944,0.755,158427,0.545,0.000118,0.14400000000000002,0.964,-10.027,0.0646,149.80700000000004,9
LessThanJake,History Of A Boring Town,6xOZCV4EPCupXwvqajSKzq,1998-01-01,52,0.0323,0.541,202106,0.943,0.0,0.0912,0.779,-4.27,0.0551,107.317,2
Jewel,Hands,12iERgT55LwVLtGni5WuKB,1998,53,0.423,0.644,235000,0.495,0.00128,0.08199999999999999,0.321,-10.175,0.0292,127.221,5
EvaCassidy,Fields Of Gold,5vtOJrmovXGxGsnAck694H,1998,61,0.974,0.461,282093,0.0859,1.12e-06,0.077,0.31,-14.675999999999998,0.0309,79.817,9
PedroInfante,Cien años,760r2LXNtMaHDKMQ5wkXbi,1998,62,0.907,0.5529999999999999,212707,0.166,0.000128,0.139,0.61,-14.61,0.0314,104.341,7
TheVandals,My Girlfriend's Dead,2JzI278tX8YUCelGMZjPO8,1998-01-01,52,0.007759999999999999,0.5479999999999999,160893,0.933,0.0,0.0857,0.629,-5.9929999999999986,0.0942,167.544,10
LosTemerarios,Yo Quiero Ser Feliz,1heDFzfCsTrEoJsahfKnYz,1998-06-01,53,0.465,0.7509999999999999,229800,0.459,0.0016600000000000002,0.0758,0.917,-9.824,0.0401,152.39600000000004,4
Refused,New Noise,2yuSLHwPoOoB1zDuXnQnqZ,1998-11-17,54,0.0045,0.68,312720,0.763,0.00462,0.106,0.385,-8.158,0.0908,105.902,9
PearlJam,Do the Evolution,0dIipTYASaFwX1QxVrVFV7,1998-02-17,61,0.00041,0.466,231253,0.981,0.0108,0.0673,0.325,-5.011,0.063,140.643,10
Shakira,Moscas en la Casa,1j5NOlhczuiPnZdT6aovgY,1998-09-29,63,0.7140000000000001,0.802,211907,0.313,1.16e-05,0.111,0.487,-12.157,0.0288,104.931,0
NaturalVibrations,Put a Little Love,0yQLIH6DH7Hop9K1eHLzVL,1998,50,0.0117,0.731,264400,0.6509999999999999,0.0,0.052000000000000005,0.615,-8.755,0.0705,77.866,0
ShawnMullins,Lullaby,70L4pGAmYv0pTADrgsIxpI,1998-09-15,52,0.0211,0.626,329867,0.731,0.00231,0.249,0.545,-8.0,0.0455,79.971,7
JerryCantrell,Cut You In,0ecuZefr04QYl0cGpT53Nz,1998-04-07,51,0.227,0.632,203000,0.743,0.00115,0.138,0.726,-6.785,0.0342,119.521,10
GraceJones,Pull Up To The Bumper,72uS4v9EdiXZeascM5RTl7,1998-01-01,57,0.179,0.851,273293,0.923,0.00707,0.102,0.8290000000000001,-5.159,0.105,108.697,7
WhitneyHouston FaithEvans KellyPrice,Heartbreak Hotel (feat. Faith Evans & Kelly Price),4J9u7UsXH7F6sFI32KnYuP,1998-11-17,53,0.0477,0.7240000000000001,281493,0.535,0.0,0.0314,0.664,-7.616,0.0588,133.816,3
MarilynManson,Rock Is Dead,4ukiv6Rp5N4tQZSBT9JRLo,1998-09-14,57,8.78e-06,0.509,189760,0.91,0.102,0.404,0.358,-6.5310000000000015,0.038,101.174,11
BandaCuisillos,Ya No Me Mires Así,300QUH7Q7FncaEo8Fcvwgp,1998-06-23,55,0.536,0.831,184744,0.768,0.00468,0.073,0.858,-7.105,0.0462,115.658,4
CrystalWaters,100% Pure Love,0dfQwyoZoS9LgQiU6AJO7f,1998-08-11,55,0.0843,0.8109999999999999,278627,0.725,0.0059,0.0567,0.698,-7.2029999999999985,0.0491,120.242,8
PedroFernández,Yo Soy El Aventurero,3GJz7atIMjk3h6lQKTQ7yt,1998-11-17,54,0.5479999999999999,0.59,176133,0.369,0.0,0.13699999999999998,0.616,-10.294,0.0496,96.414,0
Korn,It's On!,0e06Zwd1027jFtmrRbXAjl,1998-08-18,53,0.00074,0.447,269573,0.795,0.0237,0.0992,0.229,-6.855,0.109,90.975,11
MarilynManson,Coma White,4h7KTxO9eS389M2qG3jm6O,1998-09-14,55,6.73e-06,0.34700000000000003,338200,0.741,0.115,0.267,0.0994,-7.937,0.0324,159.918,9
PearlJam,Wishlist,7hObovvcbBpXgZHQ9if4WU,1998-02-17,57,0.0134,0.623,206587,0.342,0.00412,0.106,0.101,-8.693999999999999,0.038,115.032,0
TheInkSpots,We'll Meet Again,5EQfcSb929cWIeLJPIZoby,1998-06-16,50,0.967,0.358,191667,0.121,7.290000000000001e-05,0.258,0.299,-19.327,0.0454,85.14,7
SolomonBurke,Cry to Me,2sCf9tz6LHByczuVT7rqIx,1998,59,0.623,0.733,154907,0.624,0.0,0.407,0.912,-9.849,0.0374,114.584,4
ElliottSmith,Pitseleh,1Q0sk7b7PAGjgC3R5zyuWt,1998-01-01,53,0.883,0.447,202533,0.208,0.153,0.105,0.511,-18.663,0.0337,105.669,2
Korn,All In the Family,7yYvvOB7CuzdVldb6zOk1m,1998-08-18,51,0.00124,0.659,288973,0.846,0.0,0.0415,0.595,-7.579,0.111,92.803,7
PepeAguilar,Me Estoy Acostumbrando A Ti,5oZa1smfDqlY8E2rfUgUEl,1998-11-16,58,0.878,0.284,226147,0.336,0.000245,0.118,0.361,-8.001,0.0294,156.901,4
ElPoderDelNorte,Para Qué Me Engaño,21iasXJSZKXlpxPJLaIdep,1998-01-01,55,0.19,0.784,230493,0.539,3.61e-06,0.127,0.816,-9.148,0.0465,96.412,0
Placebo,Pure Morning,1TqmZVIyeD4aN4Wa0wbnfy,1998-10-12,60,0.0372,0.387,254760,0.898,4.04e-05,0.11,0.202,-6.835,0.0675,81.354,8
DavidGray,Please Forgive Me,2H0oiflYrs8PPjOxZ5TdIu,1998-11-02,56,0.0882,0.6659999999999999,335267,0.5660000000000001,0.0695,0.0524,0.308,-10.31,0.0292,137.97899999999998,0
TheSmashingPumpkins,Ava Adore,6bVB2MGR7LcotAIB1vfpw6,1998,55,0.000401,0.604,270893,0.8440000000000001,0.214,0.0484,0.7909999999999999,-6.002999999999999,0.0597,160.31799999999996,8
MichellePfeiffer SallyDworsky,When You Believe - The Prince Of Egypt/Soundtrack Version,26LMlybHegFJie3Gj2a7eD,1998-01-01,50,0.858,0.254,295467,0.132,0.0,0.183,0.204,-18.362,0.0442,117.045,8
Brandy,Almost Doesn't Count,5ZCv9I8mgChcYkSrLuLSTc,1998-05-29,50,0.494,0.682,218467,0.5429999999999999,0.0,0.158,0.478,-7.063,0.0454,71.582,0
EnriqueIglesias,Nunca Te Olvidaré,57LBM2kSbpFbTth5k0S4fV,1998-09-22,59,0.815,0.393,264160,0.517,1.81e-06,0.134,0.285,-5.643,0.0294,89.8,4
GuardianesDelAmor,Dame un Beso y Dime Adiós,1ysGXIszdrfCtyALss67QP,1998-07-07,50,0.13,0.596,218200,0.603,0.0,0.159,0.7090000000000001,-7.991,0.0307,75.97,10
JenniferPaige,Crush,6wAV49hRfOiCTHztORMy8Y,1998-08-31,60,0.0296,0.735,200293,0.693,0.0,0.0836,0.626,-5.644,0.0294,115.04,1
DepecheMode,Strangelove - Single Version,6MHOg9xiYC2gj8zcASaLUo,1998-09-23,51,0.0441,0.565,227413,0.96,0.00183,0.35200000000000004,0.888,-3.503,0.0354,118.999,4
Ms.LaurynHill,The Miseducation of Lauryn Hill,12Y1GaS44vga0G3rUtjFAY,1998-08-25,52,0.295,0.35600000000000004,235467,0.355,0.000107,0.151,0.653,-11.125,0.0341,69.271,3
SilverJews,Random Rules,4sFB5UbO5J09RslzqSBpJS,1998-10-20,50,0.47,0.575,238333,0.48,0.000546,0.0727,0.537,-10.517,0.0237,105.383,0
TheGooGooDolls,Acoustic #3,1RC9slv335IfLce5vt9KTW,1998-09-11,50,0.37,0.5539999999999999,116573,0.38,1.99e-05,0.175,0.7140000000000001,-11.617,0.0291,125.753,7
U2,Where The Streets Have No Name,2TlXPShOrPn4K51fP0Fykd,1998-11-02,51,0.0128,0.5,275040,0.851,0.00698,0.136,0.358,-6.027,0.038,125.599,2
TheInkSpots,If I Didn't Care,2jPgfwVXOKnUl2QLQsnIAT,1998-06-16,51,0.993,0.417,181973,0.123,0.0125,0.14300000000000002,0.18,-16.572,0.0377,137.444,6
Everlast,Ends,37XDg5WGIFKicNm1zHC2RI,1998-09-08,50,0.0326,0.654,264293,0.8,0.000991,0.259,0.495,-6.2189999999999985,0.0409,82.052,7
U2,Bad - Edit,3fOsKEaGwhp9TRgJnrMA2z,1998-11-02,57,0.0205,0.363,349507,0.7170000000000001,0.000637,0.093,0.371,-7.9860000000000015,0.0305,98.434,2
SonoraTropicana,Qué Bello,0UAWp3NVL40XQ43ZPSRv2o,1999,51,0.7340000000000001,0.908,222400,0.53,4.72e-06,0.0423,0.956,-5.506,0.0337,103.075,2
LosCaminantes,Ángel de la Mañana,7rcVxm6J2GC1Wg3ucPpFyH,1999-07-20,54,0.237,0.687,165960,0.459,0.0,0.11,0.914,-13.296,0.0347,94.724,3
CélineDion,It's All Coming Back to Me Now - Radio Version,0q9mq2TknlmqiX6x6IxmMS,1999,59,0.716,0.393,329667,0.503,0.0,0.0981,0.285,-8.191,0.0425,87.84,0
FooFighters,Breakout,2kh0u2d2YKQ7BCqeLPdHk6,1999-11-02,59,5.18e-05,0.421,200800,0.938,0.0029100000000000003,0.124,0.4270000000000001,-4.212,0.0522,156.79399999999995,11
"""WeirdAl""Yankovic","The Saga Begins (Lyrical Adaption of ""American Pie"")",74sUbOF9Zm8LdGUJjxleTl,1999-06-29,52,0.332,0.487,328773,0.429,0.0,0.207,0.508,-8.716000000000001,0.0391,143.582,4
JessicaSimpson,I Wanna Love You Forever,5gZEhPrN1VLqTG1nIAXeNK,1999-11-16,58,0.156,0.59,263800,0.6659999999999999,0.0,0.136,0.0743,-4.047,0.0244,104.042,4
MariahCarey Joe 98º,Thank God I Found You (feat. Joe & 98°),1RS3LStQYhju50eBdD9Uul,1999-10-29,59,0.586,0.472,257360,0.532,0.0,0.106,0.152,-5.8820000000000014,0.0319,129.77700000000002,10
LosYaguarú,Vida No Te Vayas,5Kai2HEyMEN12TyndhDyZn,1999-01-01,56,0.332,0.821,228400,0.7440000000000001,1.42e-06,0.0564,0.7140000000000001,-5.0360000000000005,0.0585,79.574,7
BillyPaul,Me and Mrs. Jones,5GYcaVfaFBHe2gzA6Oybgj,1999-10-08,54,0.479,0.416,285293,0.404,0.000105,0.056,0.413,-14.133,0.0373,100.423,0
Moby,Natural Blues,4qUVntQ46fmejnJDlRlJpw,1999-05-17,50,0.046,0.6809999999999999,253760,0.653,0.0513,0.276,0.6559999999999999,-7.891,0.0328,107.988,3
ShaniaTwain,Man! I Feel Like A Woman!,6q9orQ8lTnKFqBhxRB0bY5,1999-11-09,58,0.6409999999999999,0.664,233000,0.889,0.0,0.298,0.7290000000000001,-3.0580000000000003,0.0468,124.986,10
LimpBizkit,Re-Arranged,6IPJ7LeWIOhxPW8Sq3nIGc,1999,56,0.1,0.527,354733,0.7709999999999999,0.0529,0.0612,0.411,-7.1770000000000005,0.0769,104.386,11
RedHotChiliPeppers,Easily,3DmOWG8OD9eR12180fmJqf,1999-06-08,58,0.000204,0.28300000000000003,231333,0.982,0.0756,0.0627,0.438,-0.32,0.0703,124.149,0
ThirdEyeBlind,Deep Inside of You - 2008 Remaster,06iQLLK93Dlv7RcvzmZo2g,1999-11-23,51,0.00585,0.502,250533,0.591,1.9e-05,0.0725,0.16899999999999998,-4.522,0.0242,81.782,7
Dr.Dre MaryJ.Blige Rell,The Message,6WgxXdBZrtdQFGBcxQxpiv,1999-11-16,59,0.0446,0.711,304027,0.608,7.56e-05,0.123,0.7909999999999999,-4.008,0.0754,82.448,8
BackstreetBoys,The One,44kgtDJyAFv4Z01z7bIxco,1999-05-18,59,0.0646,0.6629999999999999,226933,0.934,0.0,0.16399999999999998,0.621,-4.227,0.0348,110.031,5
DwightYoakam,Suspicious Minds,4kTCYsbseIEd7aJmeCIP2n,1999,51,0.00471,0.544,234133,0.901,0.00688,0.13,0.483,-4.412,0.0522,123.766,5
DixieChicks,Without You,5ucNGmVbZo3ZdUe1gpTgbF,1999-08-27,50,0.313,0.626,210533,0.424,1.26e-05,0.134,0.173,-8.952,0.0253,91.812,2
GrupoMojado,Trapeaste conmigo,4WtICkpsJ5SjhWoYzDHiBz,1999-09-07,51,0.589,0.7559999999999999,177107,0.74,1.21e-06,0.122,0.904,-10.341,0.0501,105.754,9
PepeAguilar,Perdóname,5Ss6PEMm27CQUCotqWLKe6,1999-09-06,61,0.6579999999999999,0.514,211773,0.382,0.00358,0.218,0.489,-7.687,0.0268,88.12899999999998,0
TheBouncingSouls,Hopeless Romantic,180mXjN61yhrKhbY2yQc0E,1999-05-04,51,0.000164,0.243,127000,0.981,1.11e-05,0.207,0.21600000000000005,-5.251,0.07400000000000001,105.022,4
BandaElRecodo,La Gitanilla,12ef6MwgP0rOkJMWCgj9hR,1999-03-11,54,0.578,0.575,188773,0.459,2.65e-06,0.217,0.965,-11.03,0.0462,136.138,2
ChristinaAguilera,I Turn to You,4Do68W4FWO2hRAJCzG1lus,1999,58,0.38,0.599,273707,0.47,0.0,0.111,0.298,-8.356,0.0376,127.177,1
KennyRogers,Buy Me A Rose,3Hl451i7KUVN84rr0n4U1o,1999-05-11,53,0.562,0.635,227067,0.29600000000000004,1.97e-06,0.11,0.198,-13.728,0.0298,97.998,3
Santana Everlast,Put Your Lights On (feat. Everlast),3uRaD26t3RkJ8n549udQ83,1999-06-15,54,0.0155,0.606,287493,0.8340000000000001,0.0244,0.133,0.459,-6.101,0.0369,143.681,7
Static-X,Bled for Days,38i5zDVbBEZNxnHGsto6kn,1999-03-19,50,1.17e-05,0.617,225400,0.926,0.0971,0.14300000000000002,0.61,-4.4910000000000005,0.0509,125.018,10
FaithHill TimMcgraw,Let's Make Love,0i0EezZjtGz0gsd8zBP7vR,1999-11-09,50,0.342,0.362,252893,0.459,0.0,0.111,0.158,-8.62,0.0274,147.063,0
LuisMiguel,Amarte es un placer,4lQWZGUrquRfH9se6nlmp3,1999-09-13,65,0.343,0.242,211760,0.334,0.0,0.0703,0.0851,-9.375,0.0344,179.708,10
StevieWonder,Boogie On Reggae Woman,1xTfQiHbhB2Bj2B9dlAojb,1999-11-23,52,0.205,0.8759999999999999,313267,0.708,0.07400000000000001,0.0671,0.643,-11.405,0.052000000000000005,106.916,1
Inoj,Love You Down,7tjbm60E0t7SerbiG61cce,1999,53,0.0434,0.765,262291,0.48,0.0147,0.0687,0.6409999999999999,-7.896,0.0448,134.035,8
Kool&TheGang,Cherish,7ktxXsACTciz3gAtuzd1uV,1999-03-01,62,0.331,0.639,238933,0.596,0.0,0.29600000000000004,0.4270000000000001,-8.145,0.0225,95.186,10
TheIsleyBrothers,Footsteps In the Dark - Pt. 1 & 2,5cDylrPWlV0A3XbX5fRTrd,1999,52,0.308,0.688,305160,0.411,5.11e-06,0.0686,0.8640000000000001,-9.343,0.0498,80.699,11
ElTiempo,En Tu Pelo,3bXiDeHMZEscqIzqK0onHB,1999,53,0.248,0.5710000000000001,192667,0.8240000000000001,0.000186,0.151,0.904,-2.7230000000000003,0.0574,167.08900000000003,7
Westlife,If I Let You Go - Radio Edit,5giCRvTkp5GV5UIAORAOof,1999-04-25,67,0.00574,0.5710000000000001,221533,0.6970000000000001,0.0,0.0775,0.636,-4.255,0.0294,181.987,0
Afi,The Boy Who Destroyed The World,7mXieDbl55P3L8kPE33gcC,1999-01-01,53,3.5e-05,0.232,185360,0.978,0.00395,0.321,0.578,-5.766,0.0836,163.71200000000005,4
DonellJones,This Luv,4l34rbUYqKWufYEWriVnB5,1999-05-29,51,0.406,0.754,249507,0.496,2.05e-06,0.0899,0.701,-7.357,0.045,89.97,11
GilbertoSantaRosa,Que Alguien Me Diga,7JElWLgpQ7lxN1JNIYwuVu,1999-12-21,59,0.256,0.585,290413,0.868,0.0,0.197,0.758,-7.285,0.0444,94.098,7
LosYaguarú,Como Decirte Adios,5lmCmdcgX5kZGdEFRS9H77,1999-01-01,56,0.373,0.718,207267,0.613,9.86e-06,0.205,0.7559999999999999,-5.428,0.0896,82.626,7
LosCaminantes,Dos Cartas y una Flor,08ewluhsdwbAnooftJw0ly,1999,52,0.0344,0.363,212253,0.728,0.0,0.0725,0.615,-8.362,0.044,185.287,8
BandaPequeñosMusical,Y yo que te amo,5an6zLElxCiCAEbeInEqRY,1999-11-05,57,0.248,0.7440000000000001,196348,0.593,9.92e-06,0.114,0.6890000000000001,-7.061,0.0272,103.205,9
JohnMayer,Comfortable - EP Version,26PnyFUmYdeRG7nQrsTpHc,1999-09-24,53,0.8059999999999999,0.328,299333,0.129,3.61e-06,0.105,0.114,-13.523,0.0286,84.73,5
AngieStone,No More Rain (In This Cloud),6mZI2vbLv1UvlclwDQ4uvc,1999-09-27,51,0.564,0.698,283701,0.662,1.38e-06,0.0875,0.81,-7.997000000000001,0.087,141.639,10
CélineDion,To Love You More - Radio Edit,0UEqov6I69uqwBG6J2wMwC,1999,57,0.298,0.494,279360,0.596,0.0,0.219,0.166,-6.641,0.0311,119.971,9
RogelioMartinez,Y Sigues Siendo Tú,3JA5Q0vCNxK7b3ZLXQD0eT,1999,51,0.645,0.5579999999999999,194427,0.328,0.0,0.0704,0.547,-7.846,0.0478,141.214,0
Incubus,Make Yourself,7GkgOD5KQtoOFXYyY9mySX,1999-10-26,50,0.00127,0.41,183147,0.979,0.0125,0.355,0.478,-5.021,0.106,146.741,2
JenniferLopez MarcAnthony,No Me Ames (with Marc Anthony) - Tropical Remix,2gcnNWEv9x0g6FhEeWtYuV,1999-06-01,50,0.659,0.562,303573,0.742,0.0,0.107,0.71,-6.461,0.0422,165.83,0
Westlife,Swear It Again - Radio Edit,2x1D20z93vGEjtTP07GOOr,1999-04-25,66,0.29600000000000004,0.626,247933,0.532,0.0,0.123,0.33,-7.205,0.0276,130.076,9
HandsomeBoyModelingSchool Róisín J-Live,The Truth,2C0Y5RUvreuiElhHuce9Rv,1999-10-19,56,0.6,0.7,337200,0.393,6.08e-06,0.113,0.477,-10.88,0.0471,79.638,2
BandaCuisillos,No Se Lo Digas A Ella,7IrvMzfqi5kuAVot5kHrWT,1999-10-07,57,0.476,0.485,218059,0.621,9.16e-06,0.189,0.528,-6.829,0.0389,78.665,2
GrupoLaberinto,Regalo Caro,1loXa3yk1I2evBMXWQnAtt,1999-07-27,50,0.634,0.73,195837,0.34,0.0,0.131,0.944,-8.42,0.0413,96.504,7
Westlife,Uptown Girl - Radio Edit,2sFp6E7lNBbblJGmUtCfFH,2000,68,0.00809,0.645,186440,0.921,1.0800000000000003e-05,0.407,0.8640000000000001,-5.256,0.0302,129.0,6
Coldplay,We Never Change,5TB6QgrF0RPIxSCGfRDLoe,2000-07-10,59,0.5329999999999999,0.434,249400,0.28600000000000003,0.000164,0.105,0.122,-10.803,0.0296,136.924,6
TheSoggyBottomBoys DanTyminski,I Am A Man Of Constant Sorrow - With Band,6NfXJzeyMsV48pM6zegv0s,2000-12-05,53,0.5529999999999999,0.513,256973,0.488,0.00611,0.12,0.947,-11.603,0.0321,169.601,5
TheBeatles,Ticket To Ride - Remastered 2015,7nhrlsT1P4qsslp28UA1BI,2000-11-13,56,0.0638,0.5539999999999999,190120,0.904,0.0,0.259,0.8009999999999999,-6.319,0.0536,123.443,4
RickyNelson,A Teenager's Romance,1Qn5jElT7XqjvVeJ8pYM2w,2000-01-01,54,0.784,0.51,140773,0.484,0.0,0.306,0.6829999999999999,-6.942,0.038,103.356,10
GreenDay,Waiting,390SemxFYgPZ3FfGVqiIqt,2000-10-03,56,0.0219,0.557,192360,0.8340000000000001,0.0,0.329,0.659,-4.371,0.0335,137.69,8
Phoenix,Too Young,2THkQauDWMvJgXFGPY4iKB,2000-03-06,56,0.0625,0.622,197973,0.75,0.000133,0.127,0.905,-6.367000000000001,0.0445,141.32399999999996,9
Blink-182,Man Overboard,1PRknVhZ6BsVX61MPrrVsV,2000,55,0.00133,0.218,166733,0.921,7.66e-06,0.0777,0.612,-4.414,0.0602,196.291,7
MägoDeOz,Fiesta Pagana,02dphTJYUQ9pmdNC52iyOz,2000,67,0.0124,0.434,296751,0.897,4.22e-05,0.0772,0.376,-4.845,0.0695,135.54,11
The5ThDimension,Wedding Bell Blues - Remastered 2000,0bzNvVatHKKtAudmRvar8J,2000-03-23,51,0.5479999999999999,0.481,164600,0.6729999999999999,0.0,0.135,0.615,-5.41,0.0321,118.051,9
TheBeatles BillyPreston,Get Back - Remastered 2015,6zmQ8bzlDIfngjy0Ba3w46,2000-11-13,56,0.18600000000000005,0.703,191773,0.636,0.0256,0.0959,0.218,-7.579,0.0376,122.921,7
JohnPrine,Souvenirs,0YqwZcztnGN3Rjh4yPGmic,2000-10-31,52,0.7979999999999999,0.544,222867,0.36,0.00481,0.112,0.763,-11.862,0.0287,153.20600000000005,4
TheOffspring Redman,Original Prankster,6gfDXAX85YWdVwxpbz0npv,2000-11-14,61,0.000542,0.664,220947,0.877,2.95e-05,0.284,0.961,-4.251,0.0334,146.804,2
MarilynManson,The Nobodies,1x8sna2LV8WQ38NEtN5X46,2000-11-11,57,4.6e-05,0.431,215427,0.823,3.45e-05,0.0447,0.271,-5.2189999999999985,0.0638,150.072,4
PaulinaRubio,El Ultimo Adios,7lnun6viJADQCvZnE0w9q8,2000-01-01,61,0.0155,0.541,285773,0.79,0.0,0.359,0.732,-8.857999999999997,0.0643,82.992,2
FitoOlivaresYSuGrupo,La Cobra,3aSYVIS5nC3hrFK368flZt,2000,50,0.0859,0.6609999999999999,189320,0.645,0.0862,0.1,0.833,-10.073,0.0567,96.757,5
RyanAdams,Oh My Sweet Carolina,2Zcr8xMMZyNT5wMsj3SWmw,2000-09-05,53,0.487,0.487,296725,0.128,2.74e-06,0.108,0.306,-14.654000000000002,0.0368,132.2,2
LisaGerrard KlausBadelt HansZimmer GavinGreenaway TheLyndhurstOrchestra,Now We Are Free,1elGwF4VwkwglV4nCBPJtv,2000-04-25,57,0.579,0.328,254293,0.219,0.0991,0.104,0.0387,-18.595,0.0337,138.02200000000002,9
Spineshank,New Disease,5xqi4X6J5PHwndSJc7YLYH,2000-10-02,54,5.81e-05,0.5660000000000001,194733,0.909,0.000254,0.0981,0.275,-4.184,0.0637,121.966,7
FourTops,Reach Out I'll Be There - Single Version / Mono,0PpamSdfQzIAvj5OB9Bz54,2000-01-01,53,0.0615,0.62,182467,0.763,0.0,0.289,0.718,-4.908,0.0311,119.534,3
"""DAngelo""",Send It On,5LIwaG8Wl9LfExcmiRQm7J,2000-01-01,53,0.168,0.789,356493,0.258,0.007140000000000001,0.326,0.335,-11.759,0.104,127.491,5
TheBeatles,Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,2000-11-13,55,0.0601,0.5589999999999999,258693,0.343,0.138,0.1,0.183,-13.072,0.0424,164.53,9
